date,lastTradeDate,optionType,timeToMaturity,underlyingLastPrice,riskFreeRate,lastPrice,impliedVolatility,strike,PCR,VIX,GS_JNJ,SC_JNJ
2025-11-18,2025-11-18 15:06:08+00:00,put,0.5804243668720055,198.73817443847656,0.0377200007438659,0.62,0.0033667655517578,130.0,0.5977244278866204,24.690000534057617,18,-0.044554271
2025-11-21,2025-11-21 20:50:04+00:00,call,2.0698151950718686,202.61355590820312,0.0374000000953674,33.01,0.0023699188308715,190.0,0.6158315982637541,23.43000030517578,19,-0.073704603
2025-09-22,2025-09-22 14:59:53+00:00,put,0.9883641341546886,173.1108856201172,0.0384800004959106,2.02,0.0024463645996093,135.0,0.459715780489061,16.100000381469727,18,0.006031006
2025-11-26,2025-11-26 20:50:55+00:00,put,0.0629705681040383,207.5599975585937,0.0375300002098083,0.08,0.0032324895507812,175.0,0.5656570501472499,17.190000534057617,17,-0.00113089
2025-09-29,2025-09-29 15:07:33+00:00,put,0.7967145790554415,180.47412109375,0.0386299991607666,0.79,0.0036377589355468,120.0,0.5448468412979404,16.1200008392334,16,0.051806803
2025-10-16,2025-10-16 14:54:11+00:00,put,0.922655715263518,190.9078826904297,0.038529999256134,10.7,0.0020404848693847,185.0,0.6350702875115526,25.309999465942383,18,-0.098427668
2025-09-22,2025-09-22 18:08:46+00:00,put,0.0876112251882272,173.1108856201172,0.0384800004959106,1.85,0.0020215641601562,170.0,0.459715780489061,16.100000381469727,18,0.006031006
2025-09-18,2025-09-18 18:51:08+00:00,put,2.245037645448323,173.0612030029297,0.0388000011444091,12.2,0.0019095657684326,160.0,0.5332625137947393,15.699999809265137,14,0.020788929
2025-12-01,2025-12-01 14:38:49+00:00,call,0.1259411362080766,205.33999633789065,0.0369300007820129,48.07,0.005742230078125,160.0,0.5034755455937583,17.239999771118164,8,-0.031570656
2025-10-23,2025-10-23 19:42:28+00:00,put,0.1560574948665297,191.25567626953125,0.0378800010681152,1.39,0.0018567708862304,180.0,0.5859499129405888,17.299999237060547,16,0.00078449
2025-10-14,2025-10-14 19:59:39+00:00,put,0.0082135523613963,189.6459045410156,0.038529999256134,0.39,0.0023780059082031,187.5,0.548171849801689,20.809999465942383,18,-0.045335531
2025-11-17,2025-11-17 19:51:18+00:00,call,0.0109514031485284,198.32081604003903,0.0377200007438659,12.0,0.0028516339843749,187.5,0.5870171395125529,22.3799991607666,15,-0.105384133
2025-09-29,2025-09-29 15:03:15+00:00,put,0.2217659137577002,180.47412109375,0.0386299991607666,0.3,0.0039575799560546,135.0,0.5448468412979404,16.1200008392334,16,0.051806803
2025-12-11,2025-12-11 14:36:22+00:00,put,0.0219028062970568,210.009994506836,0.0356800007820129,0.08,0.0036035795898437,192.5,1.5080169279370568,14.850000381469728,9,-0.04131658
2025-10-23,2025-10-23 18:11:19+00:00,put,0.6516084873374401,191.25567626953125,0.0378800010681152,1.15,0.0025513440185546,145.0,0.5859499129405888,17.299999237060547,16,0.00078449
2025-10-10,2025-10-10 19:39:45+00:00,put,0.191649555099247,189.5167236328125,0.038529999256134,1.84,0.0021619436157226,175.0,0.5546919668279467,21.65999984741211,14,0.006757843
2025-11-19,2025-11-19 15:34:05+00:00,call,0.6570841889117043,201.2323303222656,0.0377200007438659,17.38,0.0022516643981933,195.0,0.5808447013783168,23.65999984741211,20,-0.02000035
2025-10-13,2025-10-13 19:14:07+00:00,put,0.0109514031485284,189.6955718994141,0.038529999256134,0.01,0.00687503125,150.0,0.5540423973777141,19.030000686645508,16,-0.016940351
2025-09-30,2025-09-30 14:34:33+00:00,call,2.212183436002738,184.25015258789065,0.0384500002861022,32.8,0.0022621928573608,165.0,0.4281001330671037,16.280000686645508,17,0.036906471
2025-10-06,2025-10-06 18:45:56+00:00,call,0.0876112251882272,186.97286987304688,0.0385999989509582,1.63,0.0021265435791015,195.0,0.4451849433518335,16.3700008392334,15,-0.065336237
2025-09-25,2025-09-25 14:44:25+00:00,put,2.321697467488022,176.60867309570312,0.0388299989700317,6.82,0.0021518729156494,140.0,0.5564372872173343,16.739999771118164,17,0.023060819
2025-10-10,2025-10-10 17:11:53+00:00,call,0.5174537987679672,189.5167236328125,0.038529999256134,15.18,0.002281876498413,185.0,0.5546919668279467,21.65999984741211,14,0.006757843
2025-10-30,2025-10-30 19:44:25+00:00,call,0.2135523613963039,187.8572540283203,0.0375699996948242,9.03,0.0020136296691894,185.0,0.5505748914115423,16.90999984741211,14,0.039516721
2025-11-10,2025-11-10 16:36:18+00:00,put,0.3559206023271731,187.22129821777344,0.037829999923706,0.78,0.0043213458496093,125.0,0.4779337831780682,17.600000381469727,15,-0.029250251
2025-12-02,2025-12-02 17:44:12+00:00,put,0.2190280629705681,205.4199981689453,0.0367199993133544,36.3,0.002772899420166,240.0,0.4933986081350169,16.59000015258789,8,-0.150613265
2025-10-06,2025-10-06 19:36:15+00:00,put,0.5284052019164955,186.97286987304688,0.0385999989509582,10.85,0.0018488363952636,190.0,0.4451849433518335,16.3700008392334,15,-0.065336237
2025-10-16,2025-10-16 19:47:30+00:00,call,0.0027378507871321,190.9078826904297,0.038529999256134,16.98,0.0089160264648437,175.0,0.6350702875115526,25.309999465942383,18,-0.098427668
2025-10-31,2025-10-31 14:15:29+00:00,call,0.2108145106091718,187.6783905029297,0.0371799993515014,0.1,0.0022754678710937,230.0,0.4909284680137325,17.440000534057617,15,0.02468169
2025-10-07,2025-10-07 18:21:14+00:00,call,0.1040383299110198,187.69825744628903,0.0384299993515014,2.24,0.0021283746154785,195.0,0.5341100829028559,17.239999771118164,15,-0.06966065
2025-09-18,2025-09-18 18:02:19+00:00,put,0.5776865160848734,173.0612030029297,0.0388000011444091,4.95,0.0018421225952148,165.0,0.5332625137947393,15.699999809265137,14,0.020788929
2025-10-21,2025-10-21 14:48:27+00:00,put,0.0082135523613963,190.66940307617188,0.0378500008583068,0.01,0.0062695685546875,172.5,0.4730226810574065,17.8700008392334,16,-0.107514386
2025-11-07,2025-11-07 17:20:16+00:00,call,0.0191649555099247,185.3929138183593,0.0375699996948242,12.64,0.0053027813476562,175.0,0.6366463736709498,19.07999992370605,13,0.010122568
2025-12-08,2025-12-08 15:15:04+00:00,put,0.0301163586584531,201.6199951171875,0.0361800003051757,0.21,0.0029614961669921,187.5,0.5842642302506235,16.65999984741211,9,-0.008316915
2025-11-18,2025-11-18 20:55:19+00:00,call,2.078028747433265,198.73817443847656,0.0377200007438659,7.54,0.0021199823654174,250.0,0.5977244278866204,24.690000534057617,18,-0.044554271
2025-10-17,2025-10-17 19:34:52+00:00,call,0.2491444216290212,192.00094604492188,0.0383200001716613,8.73,0.0018402915588378,190.0,0.571123979835658,20.780000686645508,15,-0.060113527
2025-10-09,2025-10-09 19:57:00+00:00,put,0.0219028062970568,189.8744506835937,0.038529999256134,5.36,0.002614819946289,195.0,0.4646201762158078,16.43000030517578,17,-0.070384416
2025-10-09,2025-10-09 13:54:54+00:00,put,1.267624914442163,189.8744506835937,0.038529999256134,9.3,0.0020117986328124,175.0,0.4646201762158078,16.43000030517578,17,-0.070384416
2025-10-23,2025-10-23 19:40:39+00:00,call,0.0793976728268309,191.25567626953125,0.0378800010681152,4.9,0.0018018397949218,190.0,0.5859499129405888,17.299999237060547,16,0.00078449
2025-12-01,2025-12-01 20:54:07+00:00,put,0.0684462696783025,205.33999633789065,0.0369300007820129,47.25,0.0056445748046875,255.0,0.5034755455937583,17.239999771118164,8,-0.031570656
2025-10-15,2025-10-15 17:49:29+00:00,put,0.5037645448323066,189.96388244628903,0.0385800004005432,4.5,0.0023105627349853,175.0,0.4775928573449693,20.63999938964844,17,0.005100383
2025-12-05,2025-12-05 16:44:30+00:00,call,2.0314852840520192,201.92999267578125,0.036029999256134,31.75,0.0025548535049438,190.0,0.4936008660648426,15.40999984741211,8,0.117133333
2025-11-26,2025-11-26 14:43:48+00:00,put,1.136208076659822,207.5599975585937,0.0375300002098083,3.82,0.0025476819458007,160.0,0.5656570501472499,17.190000534057617,17,-0.00113089
2025-12-02,2025-12-02 20:12:06+00:00,call,0.027378507871321,205.4199981689453,0.0367199993133544,5.85,0.0020948056152343,200.0,0.4933986081350169,16.59000015258789,8,-0.150613265
2025-12-01,2025-12-01 15:04:43+00:00,put,1.1225188227241616,205.33999633789065,0.0369300007820129,17.7,0.0017511811218261,210.0,0.5034755455937583,17.239999771118164,8,-0.031570656
2025-09-16,2025-09-16 15:06:06+00:00,call,0.0465434633812457,175.34669494628906,0.0389000010490417,0.13,0.0024073024902343,187.5,0.4263648168556618,16.360000610351562,15,0.053527778
2025-09-25,2025-09-25 14:42:51+00:00,call,1.3059548254620124,176.60867309570312,0.0388299989700317,8.55,0.0019071243865966,195.0,0.5564372872173343,16.739999771118164,17,0.023060819
2025-09-16,2025-09-16 19:18:48+00:00,put,0.0082135523613963,175.34669494628906,0.0389000010490417,0.55,0.0016285016845703,175.0,0.4263648168556618,16.360000610351562,15,0.053527778
2025-11-05,2025-11-05 18:17:13+00:00,call,1.1937029431895962,184.8264923095703,0.0378800010681152,11.0,0.0020410952148437,200.0,0.4737735716279853,18.010000228881836,14,-0.044129801
2025-11-19,2025-11-19 15:31:49+00:00,put,0.6570841889117043,201.2323303222656,0.0377200007438659,2.16,0.0027057614196777,160.0,0.5808447013783168,23.65999984741211,20,-0.02000035
2025-10-29,2025-10-29 14:00:19+00:00,put,0.1013004791238877,185.42271423339844,0.0373000001907348,0.25,0.0033618827880859,165.0,0.51993477829377,16.920000076293945,14,-0.047714486
2025-09-12,2025-09-12 19:53:18+00:00,call,0.191649555099247,176.93658447265625,0.0392799997329711,2.9,0.0018152673950195,185.0,0.3549638621811933,14.760000228881836,14,0.00078843
2025-11-04,2025-11-04 14:53:27+00:00,call,1.1964407939767283,185.6810760498047,0.0379299998283386,26.34,0.0023133092895507,170.0,0.5405515160432186,19.0,14,0.051846328
2025-09-12,2025-09-12 19:43:26+00:00,put,0.2683093771389459,176.93658447265625,0.0392799997329711,3.1,0.0018396812133789,170.0,0.3549638621811933,14.760000228881836,14,0.00078843
2025-10-27,2025-10-27 18:36:44+00:00,call,0.4709103353867214,189.099365234375,0.0371799993515014,16.65,0.002226029888916,180.0,0.4832841241605606,15.789999961853027,16,-0.039018072
2025-09-22,2025-09-22 15:27:25+00:00,put,0.3175906913073237,173.1108856201172,0.0384800004959106,0.13,0.0044238838867187,105.0,0.459715780489061,16.100000381469727,18,0.006031006
2025-12-09,2025-12-09 17:01:33+00:00,put,0.3531827515400411,199.9600067138672,0.0363199996948242,2.58,0.0026569337829589,180.0,1.940568726518979,16.93000030517578,9,0.141351282
2025-11-14,2025-11-14 19:41:47+00:00,call,0.1724845995893223,194.69384765625,0.0378800010681152,10.15,0.0020789366333007,190.0,0.6433469499622695,19.82999992370605,15,0.047877293
2025-11-06,2025-11-06 18:10:35+00:00,put,0.0219028062970568,185.7903747558593,0.0376300001144409,14.5,0.0045947806152343,200.0,0.5303543057323145,19.5,14,0.018149071
2025-10-21,2025-10-21 13:42:22+00:00,put,1.158110882956879,190.66940307617188,0.0378500008583068,0.34,0.0045386288330078,75.0,0.4730226810574065,17.8700008392334,16,-0.107514386
2025-11-17,2025-11-17 18:14:32+00:00,put,0.6625598904859685,198.32081604003903,0.0377200007438659,0.73,0.0041138283935546,110.0,0.5870171395125529,22.3799991607666,15,-0.105384133
2025-10-27,2025-10-27 19:58:07+00:00,put,0.0109514031485284,189.099365234375,0.0371799993515014,2.75,0.001638267211914,192.5,0.4832841241605606,15.789999961853027,16,-0.039018072
2025-09-23,2025-09-23 17:24:14+00:00,call,1.3114305270362765,175.46592712402344,0.0384500002861022,10.2,0.0019931830963134,190.0,0.5142187272052708,16.639999389648438,22,0.023736649
2025-11-26,2025-11-26 20:27:06+00:00,put,0.3887748117727584,207.5599975585937,0.0375300002098083,2.92,0.0021710987976074,185.0,0.5656570501472499,17.190000534057617,17,-0.00113089
2025-10-14,2025-10-14 19:59:13+00:00,put,0.0657084188911704,189.6459045410156,0.038529999256134,1.47,0.0019312330322265,185.0,0.548171849801689,20.809999465942383,18,-0.045335531
2025-11-21,2025-11-21 19:15:13+00:00,put,0.6516084873374401,202.61355590820312,0.0374000000953674,1.25,0.0027167476379394,150.0,0.6158315982637541,23.43000030517578,19,-0.073704603
2025-09-16,2025-09-16 14:28:36+00:00,call,0.2573579739904175,175.34669494628906,0.0389000010490417,0.1,0.0027136959106445,210.0,0.4263648168556618,16.360000610351562,15,0.053527778
2025-11-12,2025-11-12 20:12:43+00:00,put,0.0054757015742642,193.1635589599609,0.0377800011634826,1.5,0.0019068192138671,195.0,0.4888211911050967,17.510000228881836,17,-0.004016596
2025-11-19,2025-11-19 15:35:21+00:00,call,1.0787132101300478,201.2323303222656,0.0377200007438659,81.9,0.0036859762268066,120.0,0.5808447013783168,23.65999984741211,20,-0.02000035
2025-11-05,2025-11-05 20:03:45+00:00,put,0.0246406570841889,184.8264923095703,0.0378800010681152,4.55,0.0019934882690429,190.0,0.4737735716279853,18.010000228881836,14,-0.044129801
2025-09-12,2025-09-12 19:57:21+00:00,put,0.0191649555099247,176.93658447265625,0.0392799997329711,0.12,0.0021387504882812,170.0,0.3549638621811933,14.760000228881836,14,0.00078843
2025-10-10,2025-10-10 15:55:09+00:00,put,1.264887063655031,189.5167236328125,0.038529999256134,3.95,0.0023786162536621,150.0,0.5546919668279467,21.65999984741211,14,0.006757843
2025-10-10,2025-10-10 19:49:59+00:00,put,0.0383299110198494,189.5167236328125,0.038529999256134,1.5,0.002497633618164,185.0,0.5546919668279467,21.65999984741211,14,0.006757843
2025-09-15,2025-09-15 18:42:48+00:00,call,1.2566735112936345,176.28074645996094,0.0390000009536743,0.92,0.0017261569580078,240.0,0.4631899888201607,15.6899995803833,15,-0.000443913
2025-10-29,2025-10-29 15:28:05+00:00,put,1.212867898699521,185.42271423339844,0.0373000001907348,2.12,0.0029730927307128,130.0,0.51993477829377,16.920000076293945,14,-0.047714486
2025-11-21,2025-11-21 16:31:34+00:00,call,0.0958247775496235,202.61355590820312,0.0374000000953674,0.78,0.0021558401611328,220.0,0.6158315982637541,23.43000030517578,19,-0.073704603
2025-10-28,2025-10-28 18:49:11+00:00,put,0.0848733744010951,185.7506256103516,0.0372000002861022,1.37,0.0019763985961914,180.0,0.4626676268621573,16.420000076293945,16,-0.004262646
2025-09-17,2025-09-17 13:30:21+00:00,call,0.2546201232032854,176.08201599121094,0.0386800003051757,14.65,0.0022126022888183,165.0,0.5473469616664827,15.720000267028809,14,-0.019068443
2025-11-18,2025-11-18 20:19:14+00:00,put,0.0082135523613963,198.73817443847656,0.0377200007438659,0.05,0.00679690703125,170.0,0.5977244278866204,24.690000534057617,18,-0.044554271
2025-12-03,2025-12-03 19:28:11+00:00,put,1.1170431211498972,205.3300018310547,0.0363499999046325,0.58,0.0039331661376953,100.0,0.4836780774153891,16.079999923706055,8,-0.047680385
2025-10-14,2025-10-14 13:42:33+00:00,call,0.5065023956194388,189.6459045410156,0.038529999256134,40.65,0.0034809001525878,150.0,0.548171849801689,20.809999465942383,18,-0.045335531
2025-11-17,2025-11-17 20:27:22+00:00,call,0.0109514031485284,198.32081604003903,0.0377200007438659,2.98,0.0020166813964843,197.5,0.5870171395125529,22.3799991607666,15,-0.105384133
2025-10-07,2025-10-07 19:50:40+00:00,call,0.1232032854209445,187.69825744628903,0.0384299993515014,3.05,0.0020935849243164,195.0,0.5341100829028559,17.239999771118164,15,-0.06966065
2025-12-04,2025-12-04 20:10:35+00:00,put,0.0985626283367556,202.47999572753903,0.036119999885559,8.75,0.0017261569580078,210.0,0.4706950357178836,15.779999732971191,8,0.042376246
2025-10-06,2025-10-06 19:36:06+00:00,call,0.0109514031485284,186.97286987304688,0.0385999989509582,2.08,0.0022608195800781,187.5,0.4451849433518335,16.3700008392334,15,-0.065336237
2025-09-25,2025-09-25 19:47:42+00:00,put,0.1560574948665297,176.60867309570312,0.0388299989700317,3.6,0.0017273776489257,175.0,0.5564372872173343,16.739999771118164,17,0.023060819
2025-11-26,2025-11-26 16:29:02+00:00,put,0.3121149897330595,207.5599975585937,0.0375300002098083,0.61,0.0031030963134765,160.0,0.5656570501472499,17.190000534057617,17,-0.00113089
2025-11-04,2025-11-04 20:29:54+00:00,put,0.027378507871321,185.6810760498047,0.0379299998283386,1.56,0.0019361157958984,185.0,0.5405515160432186,19.0,14,0.051846328
2025-10-09,2025-10-09 19:39:33+00:00,call,0.1177275838466803,189.8744506835937,0.038529999256134,17.68,0.002887034020996,175.0,0.4646201762158078,16.43000030517578,17,-0.070384416
2025-11-07,2025-11-07 17:55:01+00:00,put,0.0191649555099247,185.3929138183593,0.0375699996948242,2.3,0.0021167780517578,187.5,0.6366463736709498,19.07999992370605,13,0.010122568
2025-10-15,2025-10-15 17:25:59+00:00,call,1.1745379876796715,189.96388244628903,0.0385800004005432,12.45,0.0021198297790527,200.0,0.4775928573449693,20.63999938964844,17,0.005100383
2025-11-25,2025-11-25 20:09:09+00:00,call,0.3915126625598905,206.6699981689453,0.0373200011253356,1.38,0.0022040574523925,240.0,0.5800740868257438,18.559999465942383,17,-0.042414685
2025-09-23,2025-09-23 16:25:34+00:00,call,0.3148528405201916,175.46592712402344,0.0384500002861022,23.82,0.0026093268371582,155.0,0.5142187272052708,16.639999389648438,22,0.023736649
2025-11-24,2025-11-24 18:52:21+00:00,call,0.0109514031485284,204.75,0.0373000001907348,16.5,1.0000000000000005e-07,187.5,0.4820583841039761,20.520000457763672,16,-0.015643779
2025-10-13,2025-10-13 19:48:02+00:00,call,0.0492813141683778,189.6955718994141,0.038529999256134,2.52,0.002498854309082,195.0,0.5540423973777141,19.030000686645508,16,-0.016940351
2025-09-12,2025-09-12 15:57:26+00:00,put,1.0157426420260096,176.93658447265625,0.0392799997329711,6.9,0.0018494467407226,165.0,0.3549638621811933,14.760000228881836,14,0.00078843
2025-11-03,2025-11-03 18:56:18+00:00,put,0.621492128678987,185.08485412597656,0.037829999923706,1.16,0.0030774618041992,140.0,0.5255398734617256,17.170000076293945,16,-0.042360714
2025-10-31,2025-10-31 17:18:52+00:00,put,0.8815879534565366,187.6783905029297,0.0371799993515014,6.65,0.0023999783447265,170.0,0.4909284680137325,17.440000534057617,15,0.02468169
2025-10-27,2025-10-27 14:15:08+00:00,call,1.218343600273785,189.099365234375,0.0371799993515014,29.6,0.0023575593353271,170.0,0.4832841241605606,15.789999961853027,16,-0.039018072
2025-10-08,2025-10-08 19:35:15+00:00,call,0.4462696783025325,188.49322509765625,0.0384299993515014,13.25,0.0021900195068359,185.0,0.5128229460257322,16.299999237060547,16,-0.122855556
2025-10-09,2025-10-09 17:55:32+00:00,put,0.0985626283367556,189.8744506835937,0.038529999256134,0.48,0.0041626560302734,170.0,0.4646201762158078,16.43000030517578,17,-0.070384416
2025-11-04,2025-11-04 19:04:40+00:00,call,0.027378507871321,185.6810760498047,0.0379299998283386,0.04,0.0020801573242187,200.0,0.5405515160432186,19.0,14,0.051846328
2025-12-09,2025-12-09 15:28:52+00:00,put,0.5229295003422314,199.9600067138672,0.0363199996948242,0.6,0.0033667655517578,140.0,1.940568726518979,16.93000030517578,9,0.141351282
2025-11-17,2025-11-17 17:38:02+00:00,call,0.8350444900752909,198.32081604003903,0.0377200007438659,17.0,0.0022287764434814,195.0,0.5870171395125529,22.3799991607666,15,-0.105384133
2025-09-22,2025-09-22 15:46:24+00:00,call,0.7364818617385352,173.1108856201172,0.0384800004959106,4.0,0.0018448691497802,195.0,0.459715780489061,16.100000381469727,18,0.006031006
